Id,Text,RelevanceScore
1452044,"תודה רבה, אדוני היושב-ראש, חברי חברי הכנסת, אני חושב שלא בכדי ראש הממשלה לא פנה אלי בדבריו – –",1
1452045,"– – מכיוון שהוא יודע, כמו שכל אחד ואחת בבית הזה יודעים, שאני מוקיע ומגנה אלימות מכל סוג שהוא נגד חפים מפשע.",1
1452046,"וכל מי שמנסה להצמיד לי – אני כבר לא מדבר על תמיכה, אלא אפילו גינוי לא מספיק חריף, אז הוא פשוט אדם לא הגון. הדבר היחידי שאמרתי, ואני עדיין עומד על דעתי בעניין הזה, שאני מסרב לייצר משוואה בין אויב בשעת מלחמה שמבקש להשמיד אותנו כעם וכמדינה, ושכל הסביבה שלו מסביב תומכת בו והופכת אותו לגיבור, כפי שהחברה הפלסטינית והערבית עושה, ומאדירה והופכת לגיבורים את המחבלים, לבין – איך מדינה מטפלת בתופעות חברתיות קשות, בפשעים קשים ואלימים.",2
1452048,"והרצח בדומא הוא נתעב, והוא נורא ואיום, ומי שעשה אותו צריך לשלם את מלוא חומרת הדין ולשבת מאחורי סורג ובריח כל חייו. ועדיין אני מסרב לגזור גזירה שווה בין זה לבין טרור של אויב בשעת מלחמה. אני עומד על ההבחנה הזאת, אבל שאף אחד לא ינסה להציג אותי כמי שחלילה, חלילה, תומך באלימות – –",2
1452050,"– – ואפילו לא מספיק מתנער ומוקיע אותה, כי היא דבר נורא ואיום. תודה.",1
1452648,"איילת, למה יום שישי? אני לא מחלל שבת. מוצאי-שבת.",1
1453162,"משפט סיכום, בבקשה, חבר הכנסת סעדי.",1
1453164,תודה רבה. ישיב על ההצעות במשולב השר יובל שטייניץ.,1
1453165,"שרת המשפטים לא מרגישה טוב ולכן השר יובל שטייניץ מחליף אותה. בבקשה, אדוני השר.",1
1453169,"חברי הכנסת, בואו ננסה, קצת יותר שקט באולם, כדי שנוכל לשמוע את דבריו של השר.",1
1453173,"רק בקצרה, אדוני, כי אנחנו ביום עמוס מאוד.",1
1453177,"תודה רבה, אדוני השר. חבר הכנסת דב חנין, השתכנעת? אתה מעוניין לנסות לשכנע אותנו שנית? חברי הכנסת, בואו נשתדל לשמור קצת יותר על השקט.",1
1453179,"חברי הכנסת, אנחנו מבקשים לשבת ולשמור קצת יותר על השקט כדי שחבר הכנסת חנין יוכל לומר את דבריו.",1
1453181,"לא, אל תתחיל. חכה. רבותי חברי הכנסת, במרפסות של הקואליציה, קצת יותר שקט בבקשה. ננסה. חבר הכנסת חנין, בבקשה.",1
1453185,"אדוני, לא, ממש משפט סיום בבקשה.",1
1453187,"תודה רבה. האם מי מן המציעים הנוספים, חברת הכנסת אלהרר או חבר הכנסת סעדי, מעוניין? לא. אז אנחנו עוברים להצבעה. אנחנו נצביע, כזכור, על שלוש הצעות החוק בנפרד. אנחנו מצביעים בראש ובראשונה על הצעת החוק הראשונה: הצעת חוק לתיקון פקודת הראיות (דרישת הסיוע להרשעה על-פי הודיה), התשע""ה–2015, של חבר הכנסת דב חנין. מי בעד? מי נגד? הצבעה מס' 3 בעד ההצעה להעביר את הצעת החוק לוועדה – 50 בעד ההצעה להסיר מסדר-היום את הצעת החוק – 53 נמנעים – אין ההצעה להסיר מסדר-היום את הצעת חוק לתיקון פקודת הראיות (דרישת הסיוע להרשעה על-פי הודיה), התשע""ה–2015, נתקבלה.",1
1453188,"תוצאות ההצבעה: 50 בעד, 53 מתנגדים. הצעת החוק לא התקבלה. אנחנו עוברים להצביע על הצעת החוק השנייה: הצעת חוק לתיקון פקודת הראיות (דרישת הסיוע להרשעה על-פי הודיה), התשע""ה–2015, של חברת הכנסת קארין אלהרר וקבוצת חברי הכנסת. אנחנו מצביעים. מי בעד? מי נגד? הצבעה מס' 4 בעד ההצעה להעביר את הצעת החוק לוועדה – 50 בעד ההצעה להסיר מסדר-היום את הצעת החוק – 51 נמנעים – אין ההצעה להסיר מסדר-היום את הצעת חוק לתיקון פקודת הראיות (דרישת הסיוע להרשעה על-פי הודיה), התשע""ה–2015, נתקבלה.",1
1453189,"תוצאות ההצבעה: 50 בעד, 51 מתנגדים. הצעת החוק לא התקבלה. ואנחנו עוברים להצביע על הצעת החוק השלישית: הצעת חוק לתיקון פקודת הראיות (דרישת הסיוע להרשעה על-פי הודיה), התשע""ה–2015, של חברי הכנסת אחמד טיבי ואוסאמה סעדי. מי בעד? מי נגד? הצבעה מס' 5 בעד ההצעה להעביר את הצעת החוק לוועדה – 50 בעד ההצעה להסיר מסדר-היום את הצעת החוק – 53 נמנעים – אין ההצעה להסיר מסדר-היום את הצעת חוק לתיקון פקודת הראיות (דרישת הסיוע להרשעה על-פי הודיה), התשע""ה–2015, נתקבלה.",1
1453190,"תוצאות ההצבעה: בעד – 50, מתנגדים – 53. גם הצעת החוק הזאת לא עברה.",1
1453191,"אנחנו עוברים לנושא הבא שעל סדר-היום: הצעת חוק ביטוח בריאות ממלכתי (תיקון – הרחבת הסדרי בחירה), התשע""ה–2015, של חברת הכנסת יעל גרמן וקבוצת חברי כנסת. תנמק את ההצעה במשך עשר דקות חברת הכנסת יעל גרמן.",1
1453194,"חברי הכנסת, אנחנו מבקשים לשמור על השקט. קשה ככה לנהל דיון. אנחנו נמתין.",1
1453196,"אם אפשר, הסדרנים שם במרפסת של הקואליציה, קצת להרגיע.",1
1453198,"חברים, קשה לנו מאוד ככה לנהל את הדיון. אני מבקש מאוד. חברי הכנסת, ששש. אוה, עכשיו ננסה. בבקשה.",1
1453202,"זה חברייך באופוזיציה, את יכולה לקרוא להם.",1
1453205,"את צודקת. אחריה. שכחתי. אחריה. שטייניץ ידבר שוב. השר שטייניץ יענה גם עכשיו, אז תהיה הזדמנות נוספת. אני מתנצל. תהיה לך. בכבוד, חברת הכנסת גרמן.",1
1453207,תודה רבה לחברת הכנסת גרמן. ישיב בשם שר הבריאות השר יובל שטייניץ. אדוני יוכל לספר לנו מה מצבם של ביטוחי הבריאות בסין.,1
1453211,זה יום ארוך מאוד. תארגן לנו שליש על התנהגות טובה.,1
1453227,"אדוני השר, אתה יודע מה הבעיה? שאתה מבלבל את חברי הכנסת. בסוף הם עוד יצביעו בטעות בעד החוק, כי הם ישכחו מה נימקת להם נגד החוק בגלל הדברים המרתקים שאתה מעביר לנו פה אחר כך.",1
1453232,תודה רבה לשר שטייניץ. חברת הכנסת גרמן מבקשת לנסות לשכנע אותנו פעם נוספת.,1
1453233,"ששש, אנחנו עוד לא בהצבעה. שלוש דקות לרשותך, גברתי. בבקשה.",1
1453236,"תודה רבה לחברת הכנסת גרמן. אנחנו עוברים להצבעה על הצעת חוק ביטוח בריאות ממלכתי (תיקון – הרחבת הסדרי בחירה), התשע""ה–2015. מי בעד? מי נגד? הצבעה מס' 6 בעד ההצעה להעביר את הצעת החוק לוועדה – 50 בעד ההצעה להסיר מסדר-היום את הצעת החוק – 53 נמנעים – אין ההצעה להסיר מסדר-היום את הצעת חוק ביטוח בריאות ממלכתי (תיקון – הרחבת הסדרי בחירה), התשע""ה–2015, נתקבלה.",1
1453237,"תוצאות ההצבעה: בעד – 50, נגד – 53. הצעת החוק לא התקבלה.",1
1453238,"אנחנו עוברים לסעיף הבא שעל סדר-היום: הצעת חוק שקיפות בהצהרת הון לנבחרי ציבור בכירים, של חבר הכנסת רוברט אילטוב וקבוצת חברי הכנסת. ינמק את ההצעה חבר הכנסת אילטוב, במשך עשר דקות. בבקשה, אדוני, עשר דקות לרשותך. אדוני יסביר את ההבדל בין החוק הקיים היום לבין מה שהוא מציע.",1
1453240,גם את שכחת. אז תזכירי לי אחר כך.,1
1453242,"חבר הכנסת אילטוב, אני מבקש לומר לפרוטוקול: בפעם השנייה שכחתי את הודעתה האישית של חברת הכנסת מרב מיכאלי, אז אנחנו נעשה זאת מייד אחרי דבריו של חבר הכנסת אילטוב, עוד לפני שהממשלה תשיב, ואת – – –",1
1453243,"אמרתי. לפני שהממשלה תשיב, מייד אחרי דבריו. רק תזכירי לנו בזמן ולא מאוחר מדי.",1
1453256,"תודה רבה. תשיב על ההצעה, בשם הממשלה – – –",1
1453257,"אה, סליחה. הודעה אישית של חברת הכנסת מרב מיכאלי, שהוזכרה בשמה בלשון נקבה על-ידי השר שטייניץ.",1
1453265,תודה רבה על ההבהרה החשובה.,1
1453266,עכשיו תשיב על הצעת חוק שקיפות בהצהרת הון לנבחרי ציבור בכירים שרת המשפטים חברת הכנסת שקד.,1
1453271,טוב. אז הממשלה תומכת או מתנגדת?,1
1453277,"תודה רבה לשרת המשפטים. חבר הכנסת רוברט אילטוב, אתה מעוניין לנסות לשכנע אותנו בשנית, למרות דבריה החדים?",1
1453283,"תודה רבה. אנחנו עוברים, אם כן, להצבעה. חברי הכנסת, נא לשבת. אנחנו עוברים להצבעה על הצעת חוק שקיפות בהצהרות הון לנבחרי ציבור בכירים, התשע""ו–2015. אנו מצביעים – מי בעד? מי נגד? הצבעה מס' 7 בעד ההצעה להעביר את הצעת החוק לוועדה – 50 בעד ההצעה להסיר מסדר-היום את הצעת החוק – 51 נמנעים – אין ההצעה להסיר מסדר-היום את הצעת חוק שקיפות בהצהרות הון לנבחרי ציבור בכירים, התשע""ו–2015, נתקבלה.",1
1453284,"תוצאות ההצבעה: 50 בעד, 51 נגד. הצעת החוק לא עברה.",1
1453285,"אבל לא הצבעת. אני מוכן לצרף אותך לפרוטוקול, זה לא משנה את ההצבעה. אנחנו מצרפים לפרוטוקול – חברת הכנסת איילת נחמיאס ורבין מצביעה בעד.",1
1453286,"אנחנו עוברים לסעיף הבא שעל סדר-היום. יש לנו כאן שלוש הצעות חוק צמודות. השתיים הראשונות נומקו כבר על-ידי מציעיהן. רק השלישית, של חברת הכנסת מרב מיכאלי, טרם נומקה, והיא תנמק אותה כעת על הדוכן במשך שלוש דקות. הצעת חוק המזונות (הבטחת תשלום) (תיקון – סכום שלא יובא בחשבון בחישוב ההכנסה), התשע""ה–2015 – חברת הכנסת מיכאלי, בבקשה. גברתי, שלוש דקות לרשותך, בבקשה.",1
1453288,"חברי הכנסת, בואו נשתדל להיות קצת יותר בשקט, בעיקר שם במרפסות מאחור. מרפסת הקואליציה מימין.",1
1453290,"תודה. משפט סיכום, חברת הכנסת מיכאלי.",1
1453292,"תודה רבה לחברת הכנסת מיכאלי. תשיב על שלוש ההצעות במשותף שרת המשפטים חברת הכנסת שקד. השרה תשיב על שלוש ההצעות, ולאחר מכן נקיים הצבעה – נפרדת, כמובן – על כל הצעה.",1
1453318,"תודה רבה לשרת המשפטים. המציעים יוכלו לנסות לשכנע אותנו בשנית. ראשון הדוברים – חבר הכנסת מאיר כהן. שלוש דקות, אדוני, לרשותך. בבקשה.",1
1453322,"השר כץ, אחרי ההצבעה תוכל להשיב.",1
1453326,"תודה רבה לחבר הכנסת מאיר כהן. חברת הכנסת זהבה גלאון מבקשת שלוש דקות. אדוני שר הרווחה, אם שלושת המציעים יסכימו, תוכל להשיב לפני ההצבעה; אם לא, אתן לך את ההזדמנות להשיב לאחר ההצבעה. גברתי, שלוש דקות לרשותך, בבקשה.",1
1453329,"תודה רבה. חברת הכנסת מרב מיכאלי, גם שלוש דקות. השר כץ, נחת רוח. הכול יהיה בסדר. שלוש דקות לרשותך, גברתי.",1
1453331,"חבר הכנסת מאיר כהן. רגע, אתן לך עוד זמן. חברי הכנסת, קצת יותר בשקט, שננהל דיון מתורבת.",1
1453337,"תודה רבה. המציע והמציעות, האם אתן מוכנות ששר הרווחה יעלה להשיב? חברת הכנסת גלאון? הן מוכנות, אז אתה יכול לבוא להשיב. יש לך חמש דקות, אדוני השר. כך על-פי התקנון.",1
1453340,"חבר הכנסת כהן, תן לשר להשיב.",1
1453342,אדוני השר. חבר הכנסת כהן.,1
1453345,"חבר הכנסת, דבריך נשמעו באריכות. אנא שב ותן לשר להשיב. דבריך נשמעו. חבר הכנסת כהן.",1
1453349,"סליחה, חבר הכנסת כהן, דבריך היוצאים מן הלב נשמעו.",1
1453350,"חברת הכנסת גלאון, אל תגידי לי לא. חבר הכנסת כהן.",1
1453351,"חבר הכנסת כהן, אני לא רוצה להוציא אותך, כי הדיון הוא חשוב. דבריך היוצאים מן הלב נשמעו, אבל בואו ניתן לשר להשיב. חבר הכנסת כהן, אנחנו נתחיל לקרוא לסדר.",1
1453352,"חברת הכנסת גלאון, תשבי או שאני אקרא אותך לסדר. אנחנו רוצים לתת לשר להשיב. דיברתם, דיברתם מן הלב, וזה טוב. בואו ניתן לשר להשיב.",1
1453354,"חברת הכנסת גלאון, אני קורא אותך לסדר בפעם הראשונה. אדוני השר, בבקשה.",1
1453356,"תודה רבה, אדוני השר. תודה רבה, אדוני השר. אנחנו עוברים להצבעה. חברי הכנסת, נא לשבת. חברי הכנסת, נא לשבת. אנחנו עוברים להצבעה ואנחנו, כאמור, מצביעים בנפרד על שלוש הצעות החוק לפי הסדר. בנפרד על כל הצעת חוק. בנפרד. ראשונה – הצעת חוק המזונות (הבטחת תשלום) (תיקון – החרגת הכנסה מעבודה או ממשלח-יד ממבחן ההכנסה), התשע""ה–2015, של חבר הכנסת מאיר כהן. אנחנו מצביעים. מי בעד? מי נגד? הצבעה מס' 8 בעד ההצעה להעביר את הצעת החוק לוועדה – 49 בעד ההצעה להסיר מסדר-היום את הצעת החוק – 51 נמנעים – אין ההצעה להסיר מסדר-היום את הצעת חוק המזונות (הבטחת תשלום) (תיקון – החרגת הכנסה מעבודה או ממשלח-יד ממבחן ההכנסה), התשע""ה–2015, נתקבלה.",1
1453357,"תוצאות ההצבעה: 49 בעד, 51 מתנגדים. הצעת החוק לא עברה. אנחנו עוברים להצבעה על הצעת החוק השנייה, הצמודה, של חברת הכנסת זהבה גלאון: הצעת חוק המזונות (הבטחת תשלום) (תיקון – החרגת הכנסה מעבודה או ממשלח-יד ממבחן הכנסה), התשע""ה–2015. אנחנו מצביעים. מי בעד? מי נגד? הצבעה מס' 9 בעד ההצעה להעביר את הצעת החוק לוועדה – 50 בעד ההצעה להסיר מסדר-היום את הצעת החוק – 51 נמנעים – אין ההצעה להסיר מסדר-היום את הצעת חוק המזונות (הבטחת תשלום) (תיקון – החרגת הכנסה מעבודה או ממשלח-יד ממבחן ההכנסה), התשע""ה–2015, נתקבלה.",1
1453358,"תוצאות ההצבעה: 50 בעד, 51 נגד. גם הצעה זו לא עברה. אנחנו עוברים להצבעה על הצעת החוק השלישית, של חברת הכנסת מרב מיכאלי: הצעת חוק המזונות (הבטחת תשלום) (תיקון – סכום שלא יובא בחשבון בחישוב ההכנסה), התשע""ה–2015. אנחנו מצביעים. מי בעד? מי נגד? הצבעה מס' 10 בעד ההצעה להעביר את הצעת החוק לוועדה – 50 בעד ההצעה להסיר מסדר-היום את הצעת החוק – 51 נמנעים – אין ההצעה להסיר מסדר-היום את הצעת חוק המזונות (הבטחת תשלום) (תיקון – סכום שלא יובא בחשבון בחישוב ההכנסה), התשע""ה–2015, נתקבלה.",1
1453359,"תוצאות ההצבעה: 50 בעד, 51 נגד. גם הצעת החוק הזאת לא התקבלה.",1
1453360,"אנחנו עוברים לסעיף הבא בסדר-היום: הצעת חוק הרשות הלאומית לתרבות ואמנות, התשע""ה–2015, של חבר הכנסת יעקב פרי וקבוצת חברי הכנסת. ינמק את ההצעה במשך עשר דקות חבר הכנסת פרי, ואחריו תשיב בשם הממשלה שרת התרבות והספורט חברת הכנסת מירי רגב. עשר דקות לרשותך, אדוני. בבקשה.",1
1453362,"חברי הכנסת, אנחנו מבקשים קצת יותר שקט באולם. הפעם זו המרפסת של האופוזיציה. חברת הכנסת מיכאלי.",1
1453364,"חבר הכנסת שטרן. חבר הכנסת שטרן, קצת יותר בשקט. תודה.",1
1453366,תודה רבה לחבר הכנסת יעקב פרי. תשיב על ההצעה בשם הממשלה שרת התרבות והספורט חברת הכנסת מירי רגב.,1
1453380,יש לחבר הכנסת הזדמנות להשיב אם הוא רוצה.,1
1453383,"אני רק היושב-ראש, אני לא אומר לגברתי כמה זמן היא צריכה להשיב.",1
1453388,"חבר הכנסת גטאס, לא בעמידה, בבקשה.",1
1453391,"תודה רבה לשרת התרבות. המציע, חבר הכנסת יעקב פרי, יש לאדוני שלוש דקות נוספות כדי לנסות לשכנע את חברי הכנסת.",1
1453397,לצערך? אתה בטוח שזה לצערך?,1
1453399,"תודה רבה לחבר הכנסת פרי. אנחנו עוברים להצבעה על הצעת חוק הרשות הלאומית לתרבות ואמנות, התשע""ה–2015. מי בעד? מי נגד? הצבעה מס' 11 בעד ההצעה להעביר את הצעת החוק לוועדה – 43 בעד ההצעה להסיר מסדר-היום את הצעת החוק – 53 נמנעים – אין ההצעה להסיר מסדר-היום את הצעת חוק הרשות הלאומית לתרבות ואמנות, התשע""ה–2015, נתקבלה.",1
1453400,"תוצאות ההצבעה: 43 בעד, 53 נגד. הצעת החוק לא התקבלה.",1
1453401,"אנחנו עוברים לסעיף הבא בסדר-היום. גם כאן, שתי הצעות חוק צמודות. הצעת חוק הפסקת שיטת ההעסקה הקבלנית, התשע""ו–2015, של חבר הכנסת עמיר פרץ – חבר הכנסת פרץ, אתה מנמק את הצעת החוק שלך במשך עשר דקות. ולאחריו – במשך שלוש דקות חבר הכנסת דב חנין ינמק את הצעתו הצמודה. השר לוין ישיב על שתי ההצעות במשותף. עשר דקות, אדוני, לרשותך. בבקשה.",1
1453408,"חבר הכנסת קיש, תבקש מעוזרותיך – הצעקות האלה לא כל כך לעניין.",1
1453888,תודה רבה לחבר הכנסת מרגי. ישיב לנו סגן שר החינוך חבר הכנסת הרב פרוש.,1
1453889,אשתדל לשפר את דרכי. הרב פרוש – –,1
1453890,"– – הרב פרוש, חברות הכנסת ממתינות למוצא פיך.",1
1453893,"ראשית, הבעת דעה של חברת הכנסת נורית קורן. חברת הכנסת קורן מעוניינת להביע דעה נוספת – דקה, מן הצד. בבקשה, גברתי.",1
1453895,"תודה רבה. אין לכם הצעה אחרת, נכון? אנחנו נצביע על העברת ההצעות לסדר-היום לדיון בוועדת החינוך של הכנסת. מי בעד? מי נגד? הצבעה מס' 20 בעד ההצעה להעביר את הנושא לוועדה – 9 נגד – אין נמנעים – אין ההצעה להעביר את הנושא לוועדת החינוך, התרבות והספורט נתקבלה.",1
1453896,"תוצאות ההצבעה: תשעה בעד, אין מתנגדים, אין נמנעים. ההצעות תועברנה לדיון בוועדת החינוך של הכנסת.",1
1453897,"נעבור להצעות לסדר-היום בנושא: דברי ראש הממשלה בזירת הפיגוע בתל-אביב – הצעות לסדר-היום מס' 2289, 2294, 2295 ו-2302. ראשונת הדוברים – חברת הכנסת מרב מיכאלי. שלוש דקות, גברתי, לרשותך.",1
1453899,תודה רבה לחברת הכנסת מיכאלי. חבר הכנסת אחמד טיבי.,1
1453900,"שלוש דקות, אדוני, לרשותך.",1
1453903,"אתה, אבא שלך פרופסור במזרחנות או בערבית?",1
1453915,"חבר הכנסת טיבי, זמנך תם, אחרי שהוספתי לך כבר יותר מדקה. אז זמנך תם. תודה רבה.",1
1453918,"חבר הכנסת עיסאווי פריג', בבקשה. שלוש דקות, אדוני, לרשותך.",1
1453920,"אתמול קראת לי ראש הממשלה, למה אתה חוזר בך?",1
1453924,"(אומר בערבית: מה אתה רוצה? אני לא מבין אותך, חבר הכנסת טיבי. מה אתה רוצה?)",1
1453935,"חבר הכנסת פריג', זמנך תם, אז משפט סיכום.",1
1453937,"(בערבית: תודה, חברי) חבר הכנסת עיסאווי פריג'.",1
1453939,"חברת הכנסת נורית קורן, בבקשה.",1
1453941,"פשוט לא בטוחים שאתם מבינים עברית, אחמד. אנחנו בודקים – אולי בערבית תבינו אותנו יותר טוב.",1
1453944,"שלוש דקות, גברתי, לרשותך.",1
1453954,"חברת הכנסת קורן, אם אפשר להתקדם לסיום בבקשה.",1
1453958,"תודה רבה לחברת הכנסת קורן. ישיב על ההצעה, באיזה שפה שהוא יבחר, השר המקשר חבר הכנסת יריב לוין.",1
1453979,"חברות וחברי הכנסת מן המחנה הציוני, אני מבקש.",1
1453981,"חבר הכנסת חיליק בר, אני מבקש להירגע.",1
1453990,"חברת הכנסת סבטלובה, אני מבקש.",1
1453992,"חברת הכנסת סבטלובה, אני קורא אותך לסדר בפעם הראשונה.",1
1454022,"חברת הכנסת איילת נחמיאס ורבין ביקשה הודעה אישית, אבל אני אתחום אותה בזמן. אני אתחום אותה.",1
1454024,"אני אתחום אותה אישית, אבל בשתי דקות, חברת הכנסת ורבין.",1
1454036,"חבר הכנסת חיליק בר, למשך דקה, ואדוני השר, אם אתה חפץ להשיב, אנחנו כמובן ניתן גם לך.",1
1454039,"יש פה דקה אחת, חבר הכנסת בר. בבקשה.",1
1454055,"חבר הכנסת בר, זאת לא הודעה אישית.",1
1454057,לא. אבל זאת לא הודעה אישית.,1
1454065,"לא. אבל חבר הכנסת בר, תודה.",1
1454067,"חבר הכנסת חיליק בר, תודה רבה.",1
1454070,"אני מוכרח לומר שזאת ממש לא הייתה הודעה אישית. הודעה אישית, חבר הכנסת בר, נועדה להבהיר – – –",1
1454073,"אז אתה לא מאשים אותו חזרה בהודעה אישית, אתה מבהיר את עמדתך.",1
1454076,"רגע, רגע, אדוני השר, אדוני השר, אדוני מבקש להסתפק בדברים שלו כאן או – – –",1
1454080,מה אדוני מציע לעשות עם ההצעה לסדר-היום?,1
1454082,מה אדוני מציע לעשות עם ההצעה לסדר-היום? להסתפק בדברים? לא לא – – –,1
1454083,אדוני מציע להסתפק בתשובה שלו. אנחנו נצביע. אנחנו – – –,1
1454085,יפה. אנחנו מצביעים עכשיו על הצעתו של השר יריב לוין להסתפק בדברים שנאמרו כאן.,1
1454086,מי שבעד – זה אומר שמסתפקים במה שנאמר כאן. מי שנגד – רוצה להעביר את זה לדיון. מי בעד? מי נגד? הצבעה מס' 21,1
1454087,"רגע, רגע, מחילה, אני טעיתי. אנחנו עוצרים. רגע, אנחנו עוצרים.",1
1454088,"חברים, אנחנו עוצרים. אני טעיתי. אני לא יודע איך עושים את זה, רגע. אנחנו נצביע מחדש. תיקן אותי כאן המזכיר. אנחנו מצביעים על מה שאתם מבקשים. אז מה אתם מבקשים?",1
1454090,אתם מבקשים להעביר את זה לדיון במליאה. אז אנחנו מצביעים עכשיו האם להעביר לדיון במליאה או להסיר מסדר-היום. מי בעד להעביר את זה לזה ומי נגד? אנחנו מצביעים. הצבעה מס' 22 בעד ההצעה לכלול את הנושא בסדר-היום – 5 בעד ההצעה שלא לכלול את הנושא בסדר-היום – 7 נמנעים – אין ההצעה שלא לכלול את הנושא בסדר-היום של הכנסת נתקבלה.,1
1454091,"תוצאות ההצבעה: חמישה בעד, שבעה נגד. ההצעה הוסרה מעל סדר-היום.",1
1454092,"חבר הכנסת קיש, ששמו הוזכר – – –",1
1454093,"את זה תעשה אצל גפני, חביבי, לא כאן. חבר הכנסת קיש, ששמו הוזכר, מבקש גם הוא הודעה אישית. אני מבקש ממך בכל לשון של בקשה: אל תזכיר שמות, כי אנחנו לא נגמור עם הסיפור הזה. אני נותן לך שתי דקות, חבר הכנסת קיש. בבקשה.",1
1454095,"תודה רבה. אנחנו, בשעה טובה – אני גם אומר לפרוטוקול – סבורני ששגיתי בניהול חלק זה של הישיבה.",1
1454097,"בסדר. אני אומר, ובכל זאת.",1
1454098,"אנחנו עוברים לנושא הבא שעל סדר-היום – הצעה לסדר-היום של חברת הכנסת איילת נחמיאס ורבין בנושא: ויטמין K, הצעה לסדר-היום מס' 2293. אנחנו נשמח, חברת הכנסת ורבין, אם הקול עכשיו יהיה בדציבלים יותר רגועים, יותר בנחת. גברתי, יש לך עשר דקות.",1
1454101,"עשר דקות שלמות לרשותך, גברתי. בבקשה.",1
1454107,באבעבועות מדביקים כדי לגמור את זה בגיל צעיר.,1
1454109,"מה את מציעה אבל? את רוצה שיכפו עליהם, או שאת רוצה שתהיה להם אוטונומיה? או שנעשה הסברה?",1
1454111,תודה רבה. אדוני השר ישיב – – –,1
1454113,"זה יש רק במחנה הציוני, זה אין אצלנו.",1
1454119,בשבתי על הכיסא הזה אני מנוע מלהגיב.,1
1454131,מה אדוני מציע לעשות עם ההצעה?,1
1454133,אז אנחנו אפילו לא מצביעים. בסדר.,1
1454134,"נעבור להצעה לסדר-היום בנושא: ישיש בעל מכולת בתל-אביב, שהפך לסמל מאבק השבת על רקע סוציאלי, הוכה על-ידי חילוני – הצעה לסדר-היום מס' 2278. עד עשר דקות לרשותך, אדוני. בבקשה.",1
1454136,"תודה רבה. ישיב על ההצעה סגן השר חבר הכנסת ירון מזוז, סגן שר הפנים. בבקשה, אדוני סגן השר.",1
1454139,מציע להעביר לוועדת הפנים? הבעת דעה.,1
1454141,"הודעה אישית, חברת הכנסת – סליחה, הבעת דעה – חברת הכנסת סבטלובה, דקה מן הצד.",1
1454143,תודה רבה. אנחנו נצביע עכשיו על הצעתו של סגן השר להעביר את הנושא לוועדת הפנים של הכנסת. מי בעד? מי נגד? הצבעה מס' 23 בעד ההצעה להעביר את הנושא לוועדה – 4 נגד – אין נמנעים – אין ההצעה להעביר את הנושא לוועדת הפנים והגנת הסביבה נתקבלה.,1
1454144,"חבר הכנסת מרגי, יש עכשיו שאילתות מאוד מעניינות, אני מציע לך להישאר. איך שאתה רוצה. תוצאות ההצבעה: ארבעה בעד, אין מתנגדים, אין נמנעים. ההצעה תועבר לדיון לוועדת הפנים של הכנסת.",1
1454145,"אנחנו עוברים, גברתי השרה, לנושא הבא על סדר-היום: שאילתות לשרת התרבות והספורט. גברתי מוזמנת. בינתיים, חבר הכנסת עיסאווי פריג', אתה מוזמן לתפוס את מקומך ליד המיקרופון. כשהשרה תתפוס את מקומה, תשאל את שאלתך. (אומר בערבית: שאל, בן-אדם.)",1
1454147,איוא. שאילתה מס' 241 של חבר הכנסת עיסאווי פריג': מימון אבטחת משחקי כדורגל. 241. מימון אבטחת משחקי כדורגל,1
1454149,"אדוני יקרא את הנוסח אבל, זה הרעיון.",1
1454152,"שאלה נוספת, חבר הכנסת פריג'.",1
1454160,"תודה לחבר הכנסת פריג'. שאילתה מס' 273 של חבר הכנסת באסל גטאס יורדת מסדר-היום היות שהוא איננו נוכח. אנחנו עוברים לשאילתות 283 ו-294 של חברת הכנסת קסניה סבטלובה וחבר הכנסת עיסאווי פריג': ביטול תקצוב תיאטרון ""קומקום"". תציג את השאילתה חברת הכנסת קסניה סבטלובה. 283, 294. ביטול תקצוב תיאטרון ""קומקום""",1
1454163,"תהיה לך שאלת המשך אחר כך, חבר הכנסת פריג'.",1
1454165,"שאלות המשך של חבר הכנסת פריג'. אני מוכרח לומר, גברתי השרה: אינני מכיר את התיאטרון – המגבלה הזאת של שנתיים פעילות היא מגבלה רעה, ואנחנו צריכים לפעול לביטולה. אנחנו, כמדינה, מעבירים היום המון, מפריטים המון שירותים לארגוני מגזר שלישי, ולדרוש מהם לעשות את זה שנתיים על חשבונם, בלי תמיכת מדינה – – –",1
1454168,זה קיים בארגוני רווחה וארגוני חסד.,1
1454170,בסדר. אני לא מפנה את זה כלפייך.,1
1454172,אבל איך התגברת על המגבלה של סעיף 3(א)?,1
1454173,שזה אינטרס ציבורי? אז הוא נתן לך – – –,1
1454175,"אז הוא הגדיר שיש פה אינטרס ציבורי עליון, ולכן – – –",1
1454180,"גברתי, אני אתן רק שאלת המשך לחברת הכנסת סבטלובה, ואז השרה תענה על שתי השאלות, כך מקובל.",1
1454185,"אתם שאלתם, חברי הכנסת – עכשיו השרה משיבה.",1
1454201,השרה עונה לכם. אם תיתנו לה לדבר אז תשמעו שהיא אומרת מה שאתם רוצים. אבל תיתנו לה לדבר.,1
1454205,"השרה ענתה לך שהיא תבחן את זה שנית. עיסאווי, אתה לא צריך לומר את זה שוב.",1
