id,first name,last name,knesset site id,image url
30707,פטין,מולא,1016,https://fs.knesset.gov.il/globaldocs/MK/1016/1_1016_3_12314.jpeg
30704,שלמה,קרעי,1011,https://fs.knesset.gov.il/globaldocs/MK/1011/1_1011_3_12326.jpeg
30706,קטי קטרין,שטרית,1018,https://fs.knesset.gov.il/globaldocs/MK/1018/1_1018_3_12330.jpeg
30709,עוזי,דיין,1010,https://fs.knesset.gov.il/globaldocs/MK/1010/1_1010_3_11255.jpeg
30718,עידית,סילמן,1014,https://fs.knesset.gov.il/globaldocs/MK/1014/1_1014_3_12318.jpeg
30750,ג'אבר,עסאקלה,1025,https://fs.knesset.gov.il/globaldocs/MK/1025/1_1025_3_13545.jpeg
30749,משה,אבוטבול,1029,https://fs.knesset.gov.il/globaldocs/MK/1029/1_1029_3_13527.jpeg
30751,סמי,אבו שחאדה,1031,https://fs.knesset.gov.il/globaldocs/MK/1031/1_1031_3_13530.jpeg
30746,מרק,איפראימוב,1028,https://fs.knesset.gov.il/globaldocs/MK/1028/1_1028_3_13533.jpeg
30743,יאיר,גולן,1027,https://fs.knesset.gov.il/globaldocs/MK/1027/1_1027_3_13536.jpeg
30702,חוה אתי,עטייה,992,https://fs.knesset.gov.il/globaldocs/MK/992/1_992_3_11212.jpeg
30741,אלכס,קושניר,1024,https://fs.knesset.gov.il/globaldocs/MK/1024/1_1024_3_13548.jpeg
30752,וליד,טאהא,1026,https://fs.knesset.gov.il/globaldocs/MK/1026/1_1026_3_13539.jpeg
30662,מתן,כהנא,1030,https://fs.knesset.gov.il/globaldocs/MK/1030/1_1030_3_13542.jpeg
30717,אופיר,סופר,977,https://fs.knesset.gov.il/globaldocs/MK/977/1_977_3_11108.jpeg
30682,מיכאל,ביטון,1003,https://fs.knesset.gov.il/globaldocs/MK/1003/1_1003_3_11237.jpeg
30759,סונדוס,סאלח,1034,https://fs.knesset.gov.il/globaldocs/MK/1034/1_1034_3_13747.jpeg
30758,אימאן,ח'טיב יאסין,1032,https://fs.knesset.gov.il/globaldocs/MK/1032/1_1032_3_13745.jpeg
30760,אנדרי,קוז'ינוב,1033,https://fs.knesset.gov.il/globaldocs/MK/1033/1_1033_3_13752.jpeg
30765,אוריאל,בוסו,1039,https://fs.knesset.gov.il/globaldocs/MK/1039/1_1039_3_15050.jpeg
30767,אליהו,חסיד,1041,https://fs.knesset.gov.il/globaldocs/MK/1041/1_1041_3_15106.jpeg
30762,מיכל,וונש,1036,https://fs.knesset.gov.il/globaldocs/MK/1036/1_1036_3_15031.jpeg
30768,אליהו,ברוכי,1042,https://fs.knesset.gov.il/globaldocs/MK/1042/1_1042_3_15101.jpeg
30766,הילה,שי וזאן,1040,https://fs.knesset.gov.il/globaldocs/MK/1040/1_1040_3_15057.jpeg
30763,עינב,קאבלה,1037,https://fs.knesset.gov.il/globaldocs/MK/1037/1_1037_3_15036.jpeg
30770,יוסף (יוסי),טייב,1043,https://fs.knesset.gov.il/globaldocs/MK/1043/1_1043_3_15131.jpeg
30764,תהלה,פרידמן,1038,https://fs.knesset.gov.il/globaldocs/MK/1038/1_1038_3_15041.jpeg
30711,עמית,הלוי,1044,https://fs.knesset.gov.il/globaldocs/MK/1044/1_1044_3_16220.jpeg
30772,ניסים,ואטורי,1045,https://fs.knesset.gov.il/globaldocs/MK/1045/1_1045_3_16502.jpeg
30775,יעל,רון בן משה,1048,https://fs.knesset.gov.il/globaldocs/MK/1048/1_1048_3_16568.jpeg
30773,שבח,שטרן,1046,https://fs.knesset.gov.il/globaldocs/MK/1046/1_1046_3_16551.jpeg
30774,מטי (מרטין),יוגב,1047,https://fs.knesset.gov.il/globaldocs/MK/1047/1_1047_3_16543.jpeg
30776,ולדימיר,בליאק,1049,https://fs.knesset.gov.il/globaldocs/MK/1049/1_1049_3_16601.jpeg
30777,משה,טור פז,1050,https://fs.knesset.gov.il/globaldocs/MK/1050/1_1050_3_16606.jpeg
30778,רות,וסרמן-לנדה,1052,https://fs.knesset.gov.il/globaldocs/MK/1052/1_1052_3_16618.jpeg
30779,ענת,כנפו,1053,https://fs.knesset.gov.il/globaldocs/MK/1053/1_1053_3_17665.jpeg
30811,איתמר,בן גביר,1056,https://fs.knesset.gov.il/globaldocs/MK/1056/1_1056_3_17788.jpeg
30807,גלעד,קריב,1066,https://fs.knesset.gov.il/globaldocs/MK/1066/1_1066_3_17753.jpeg
30814,אביגדור (אבי),מעוז,1063,https://fs.knesset.gov.il/globaldocs/MK/1063/1_1063_3_17738.jpeg
30788,אביר,קארה,1065,https://fs.knesset.gov.il/globaldocs/MK/1065/1_1065_3_17768.jpeg
30813,אבתיסאם,מראענה,1064,https://fs.knesset.gov.il/globaldocs/MK/1064/1_1064_3_17758.jpeg
30808,אפרת,רייטן,1068,https://fs.knesset.gov.il/globaldocs/MK/1068/1_1068_3_17773.jpeg
30810,מיכל מרים,וולדיגר,1060,https://fs.knesset.gov.il/globaldocs/MK/1060/1_1060_3_17793.jpeg
30806,אמילי חיה,מואטי,1062,https://fs.knesset.gov.il/globaldocs/MK/1062/1_1062_3_17743.jpeg
30812,שמחה,רוטמן,1067,https://fs.knesset.gov.il/globaldocs/MK/1067/1_1067_3_17818.jpeg
30787,ניר,אורבך,1054,https://fs.knesset.gov.il/globaldocs/MK/1054/1_1054_3_17808.jpeg
30805,ג'ידא,רינאוי-זועבי,1069,https://fs.knesset.gov.il/globaldocs/MK/1069/1_1069_3_17748.jpeg
30809,גלית,דיסטל אטבריאן,1059,https://fs.knesset.gov.il/globaldocs/MK/1059/1_1059_3_17778.jpeg
30781,נירה,שפק,1071,https://fs.knesset.gov.il/globaldocs/MK/1071/1_1071_3_17803.jpeg
30780,רון,כץ,1061,https://fs.knesset.gov.il/globaldocs/MK/1061/1_1061_3_17813.jpeg
30804,חיים,ביטון,1055,https://fs.knesset.gov.il/globaldocs/MK/1055/1_1055_3_17783.jpeg
30786,עמיחי,שיקלי,1070,https://fs.knesset.gov.il/globaldocs/MK/1070/1_1070_3_17798.jpeg
30803,מאזן,גנאים,1057,https://fs.knesset.gov.il/globaldocs/MK/1057/1_1057_3_17763.jpeg
30818,גבי,לסקי,1081,https://fs.knesset.gov.il/globaldocs/MK/1081/1_1081_3_17968.jpeg
30796,יוסף (יוסי),שיין,1080,https://fs.knesset.gov.il/globaldocs/MK/1080/1_1080_3_17958.jpeg
30783,יסמין,פרידמן,1079,https://fs.knesset.gov.il/globaldocs/MK/1079/1_1079_3_17943.jpeg
30817,אלון,טל,1073,https://fs.knesset.gov.il/globaldocs/MK/1073/1_1073_3_17938.jpeg
30797,מאיר,יצחק הלוי,1074,https://fs.knesset.gov.il/globaldocs/MK/1074/1_1074_3_17953.jpeg
30784,ענבר,בזק,1084,https://fs.knesset.gov.il/globaldocs/MK/1084/1_1084_3_18001.jpeg
30782,טטיאנה (טניה),מזרסקי,1076,https://fs.knesset.gov.il/globaldocs/MK/1076/1_1076_3_17974.jpeg
30106,נעמה,לזימי,1082,https://fs.knesset.gov.il/globaldocs/MK/1082/1_1082_3_17989.jpeg
30816,מופיד,מרעי,1077,https://fs.knesset.gov.il/globaldocs/MK/1077/1_1077_3_17927.jpeg
30789,שירלי,פינטו קדוש,1078,https://fs.knesset.gov.il/globaldocs/MK/1078/1_1078_3_17932.jpeg
30820,סימון,דוידסון,1085,https://fs.knesset.gov.il/globaldocs/MK/1085/1_1085_3_18028.jpeg
30821,עלי,סלאלחה,1086,https://fs.knesset.gov.il/globaldocs/MK/1086/1_1086_3_18081.jpeg
30791,יום טוב חי,כלפון,1083,https://fs.knesset.gov.il/globaldocs/MK/1083/1_1083_3_17993.jpeg
30745,לימור,מגן תלם,1075,https://fs.knesset.gov.il/globaldocs/MK/1075/1_1075_3_17948.jpeg
30815,אלינה,בדרץ' יאלוב,1072,https://fs.knesset.gov.il/globaldocs/MK/1072/1_1072_3_17963.jpeg
30823,שרון,רופא אופיר,1087,https://fs.knesset.gov.il/globaldocs/MK/1087/1_1087_3_18122.jpeg
30799,מישל,בוסקילה,1088,https://fs.knesset.gov.il/globaldocs/MK/1088/1_1088_3_19591.jpeg
30829,דבורה,ביטון,1094,https://fs.knesset.gov.il/globaldocs/MK/1094/1_1094_3_19657.jpeg
30837,מטי צרפתי,הרכבי,1091,https://fs.knesset.gov.il/globaldocs/MK/1091/1_1091_3_19743.jpeg
30833,טלי,גוטליב,1098,https://fs.knesset.gov.il/globaldocs/MK/1098/1_1098_3_19677.jpeg
30857,אליהו,רביבו,1111,https://fs.knesset.gov.il/globaldocs/MK/1111/1_1111_3_19753.jpeg
30844,חנוך,מלביצקי,1105,https://fs.knesset.gov.il/globaldocs/MK/1105/1_1105_3_19712.jpeg
30853,משה,סעדה,1109,https://fs.knesset.gov.il/globaldocs/MK/1109/1_1109_3_19733.jpeg
30836,שלום,דנינו,1101,https://fs.knesset.gov.il/globaldocs/MK/1101/1_1101_3_19687.jpeg
30841,אלמוג,כהן,1104,https://fs.knesset.gov.il/globaldocs/MK/1104/1_1104_3_19707.jpeg
30838,יצחק שמעון,וסרלאוף,1102,https://fs.knesset.gov.il/globaldocs/MK/1102/1_1102_3_19692.jpeg
30851,משה,סולומון,1107,https://fs.knesset.gov.il/globaldocs/MK/1107/1_1107_3_19723.jpeg
30834,יצחק,גולדקונפף,1099,https://fs.knesset.gov.il/globaldocs/MK/1099/1_1099_3_19749.jpeg
30830,בועז,ביסמוט,1095,https://fs.knesset.gov.il/globaldocs/MK/1095/1_1095_3_19662.jpeg
30852,לימור,סון הר-מלך,1108,https://fs.knesset.gov.il/globaldocs/MK/1108/1_1108_3_19728.jpeg
30831,אברהם,בצלאל,1097,https://fs.knesset.gov.il/globaldocs/MK/1097/1_1097_3_19672.jpeg
30849,שרון,ניר,1106,https://fs.knesset.gov.il/globaldocs/MK/1106/1_1106_3_19718.jpeg
30827,עמיחי,אליהו,1096,https://fs.knesset.gov.il/globaldocs/MK/1096/1_1096_3_19667.jpeg
30840,אוהד,טל,1090,https://fs.knesset.gov.il/globaldocs/MK/1090/1_1090_3_19702.jpeg
30854,צביקה,פוגל,1110,https://fs.knesset.gov.il/globaldocs/MK/1110/1_1110_3_19738.jpeg
30835,אליהו,דלל,1100,https://fs.knesset.gov.il/globaldocs/MK/1100/1_1100_3_19682.jpeg
30859,נאור,שירי,1112,https://fs.knesset.gov.il/globaldocs/MK/1112/1_1112_3_19758.jpeg
30826,וליד,אלהואשלה,1093,https://fs.knesset.gov.il/globaldocs/MK/1093/1_1093_3_19652.jpeg
30839,יאסר,חוג'יראת,1103,https://fs.knesset.gov.il/globaldocs/MK/1103/1_1103_3_19697.jpeg
30824,גדי,איזנקוט,1092,https://fs.knesset.gov.il/globaldocs/MK/1092/1_1092_3_19647.jpeg
30856,יצחק,קרויזר,1114,https://fs.knesset.gov.il/globaldocs/MK/1114/1_1114_3_19866.jpeg
30846,יונתן (יוני),מישרקי,1115,https://fs.knesset.gov.il/globaldocs/MK/1115/1_1115_3_19849.jpeg
30858,משה,רוט,1117,https://fs.knesset.gov.il/globaldocs/MK/1117/1_1117_3_19896.jpeg
30825,דן,אילוז,1116,https://fs.knesset.gov.il/globaldocs/MK/1116/1_1116_3_19861.jpeg
30843,סימיון,מושיאשוילי,1120,https://fs.knesset.gov.il/globaldocs/MK/1120/1_1120_3_19940.jpeg
30845,שלי,טל מירון,1118,https://fs.knesset.gov.il/globaldocs/MK/1118/1_1118_3_19926.jpeg
30847,ארז,מלול,1119,https://fs.knesset.gov.il/globaldocs/MK/1119/1_1119_3_19933.jpeg
30850,צבי,סוכות,1121,https://fs.knesset.gov.il/globaldocs/MK/1121/1_1121_3_19949.jpeg
30860,אושר,שקלים,1123,https://fs.knesset.gov.il/globaldocs/MK/1123/1_1123_3_19975.jpeg
30848,צגה,מלקו,1122,https://fs.knesset.gov.il/globaldocs/MK/1122/1_1122_3_19962.jpeg
30828,אביחי,בוארון,1126,https://fs.knesset.gov.il/globaldocs/MK/1126/1_1126_3_20040.jpeg
30832,ששון,גואטה,1125,https://fs.knesset.gov.il/globaldocs/MK/1125/1_1125_3_20029.jpeg
